"GEO_ID","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","NAME"
"0500000US13297","29114","1128","11.0","3.5","4.7","1.7","8.8","3.1","11.1","3.1","14.3","3.6","16.9","3.6","16.4","3.5","13.5","2.9","2.6","1.7","0.9","1.3","50173","4650","58819","4025","35.4","(X)","(X)","(X)","(X)","(X)","21159","1539","5.3","2.1","2.6","1.3","8.7","3.5","12.0","3.8","12.7","3.8","17.9","4.2","19.4","3.9","16.7","4.0","3.5","2.3","1.2","1.8","62225","7123","67175","4800","(X)","(X)","35.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70251","7915","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7955","1375","26.1","9.8","11.4","5.5","8.8","5.4","8.8","5.5","19.2","7.0","17.4","7.4","4.0","2.8","4.4","3.2","0.0","2.6","0.0","2.6","28767","10670","34474","6053","(X)","(X)","(X)","(X)","36.3","(X)","Walton County, Georgia"
"0500000US13313","34700","1891","6.0","2.0","7.6","2.6","18.3","3.9","12.3","3.2","14.4","3.0","20.0","4.2","9.9","2.6","8.0","2.9","1.6","0.8","1.9","1.1","39423","4548","54049","4447","33.9","(X)","(X)","(X)","(X)","(X)","26117","1733","5.3","2.3","5.9","2.6","16.9","3.9","9.5","3.1","14.6","3.6","24.1","4.9","12.2","3.2","7.7","3.0","1.7","1.0","2.1","1.4","48501","5031","58103","5325","(X)","(X)","35.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56218","6894","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8583","1208","9.9","5.6","17.4","7.9","25.4","9.2","16.4","6.0","11.1","5.7","7.2","4.6","4.1","3.7","6.1","5.2","1.4","1.9","1.1","1.7","23258","5132","37565","8091","(X)","(X)","(X)","(X)","26.2","(X)","Whitfield County, Georgia"
"0500000US15001","62584","2178","10.6","1.9","6.6","1.7","12.8","2.3","8.3","1.6","13.9","1.9","18.6","2.3","12.6","2.0","10.9","1.6","3.6","1.2","2.2","0.7","47100","3778","59877","3220","37.6","(X)","(X)","(X)","(X)","(X)","40679","2430","6.1","1.8","5.8","2.2","8.9","2.0","7.3","1.9","15.2","2.3","21.4","2.9","14.4","2.7","13.2","2.2","5.2","1.9","2.5","0.8","57308","2757","68870","3994","(X)","(X)","40.1","(X)","(X)","(X)","28873","2027","2.5","1.4","5.0","2.7","8.4","2.7","5.5","2.0","15.5","2.9","20.0","3.4","17.3","3.2","15.9","3.1","7.0","2.6","3.1","1.1","65912","5501","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21905","2064","20.7","4.4","9.0","3.2","20.5","5.4","11.2","3.1","12.5","3.2","12.1","4.1","8.3","2.8","4.7","2.1","0.6","0.7","0.5","0.6","24958","2598","36869","3898","(X)","(X)","(X)","(X)","30.1","(X)","Hawaii County, Hawaii"
"0500000US15003","309154","3342","5.5","0.7","3.2","0.5","7.5","0.8","7.8","0.7","12.3","1.0","17.9","1.1","15.0","0.9","18.6","1.0","6.4","0.7","5.8","0.5","68537","2025","84081","1759","31.1","(X)","(X)","(X)","(X)","(X)","212524","4621","2.8","0.5","1.9","0.5","4.8","0.9","6.1","0.7","11.1","1.1","18.3","1.2","17.8","1.4","22.5","1.4","8.0","0.9","6.8","0.7","81177","1069","95300","2186","(X)","(X)","31.8","(X)","(X)","(X)","157093","4762","1.2","0.4","1.0","0.5","3.7","1.0","4.8","0.8","9.1","1.2","17.8","1.3","18.7","1.6","26.4","1.8","9.3","1.0","8.0","0.9","90143","2838","104549","2669","(X)","(X)","(X)","(X)","(X)","(X)","96630","4802","11.9","1.5","6.7","1.3","13.6","1.8","11.9","1.9","16.0","2.1","17.4","2.3","9.2","1.5","8.4","1.6","2.5","0.8","2.3","0.7","40445","1779","54287","2778","(X)","(X)","(X)","(X)","27.3","(X)","Honolulu County, Hawaii"
"0500000US15007","22147","1255","7.1","2.3","4.0","2.5","9.7","2.8","7.9","2.6","14.8","3.7","23.6","4.7","12.3","2.9","11.9","3.2","3.7","1.8","5.0","2.5","55246","5590","72427","7789","37.9","(X)","(X)","(X)","(X)","(X)","15345","1385","4.6","2.3","3.3","2.7","6.6","2.7","8.1","2.7","19.8","4.7","17.1","4.1","15.7","4.1","15.1","3.7","4.5","2.4","5.1","2.5","59020","8778","77878","8830","(X)","(X)","39.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67224","11137","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6802","1005","12.6","5.8","5.6","4.7","17.9","7.4","8.7","4.4","9.2","4.4","32.5","11.7","4.7","2.7","4.8","3.9","0.0","2.5","4.0","5.2","42683","16811","54871","15977","(X)","(X)","(X)","(X)","30.9","(X)","Kauai County, Hawaii"
"0500000US15009","51893","2326","4.6","1.5","4.1","1.6","8.6","2.3","9.9","2.4","14.1","2.3","18.9","2.7","14.3","2.5","15.9","2.5","4.6","1.4","5.0","1.7","60617","5852","79426","5818","25.7","(X)","(X)","(X)","(X)","(X)","34516","2205","4.2","1.6","2.0","1.0","6.7","2.2","8.9","2.7","11.7","2.5","17.6","3.1","19.0","3.4","18.9","3.6","5.2","1.9","5.9","2.4","73916","6154","88289","7056","(X)","(X)","23.5","(X)","(X)","(X)","26826","1971","1.1","1.0","1.5","1.1","5.1","2.4","8.3","3.2","9.3","2.7","19.7","3.6","21.0","4.1","22.2","4.3","5.7","1.8","6.1","2.6","80743","3909","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17377","2049","6.9","3.0","9.1","4.3","13.2","4.9","12.8","4.6","18.5","4.3","20.6","6.0","5.3","3.2","9.8","4.5","1.3","1.4","2.5","1.7","41534","6301","56173","7763","(X)","(X)","(X)","(X)","26.8","(X)","Maui County, Hawaii"
"0500000US16001","149351","2032","6.2","1.0","5.3","0.9","10.5","1.2","11.6","1.2","15.7","1.6","20.1","1.7","12.4","1.3","11.1","1.2","4.2","0.7","3.0","0.7","50612","1429","66590","2424","30.4","(X)","(X)","(X)","(X)","(X)","98800","3237","4.3","1.0","2.6","0.9","7.3","1.4","8.8","1.5","14.1","1.7","22.4","2.2","15.6","1.8","14.9","1.7","5.9","1.1","4.1","1.0","63222","1961","78788","3424","(X)","(X)","29.3","(X)","(X)","(X)","77901","3113","1.9","0.9","1.3","0.7","5.7","1.4","7.2","1.5","12.7","1.8","23.6","2.4","17.7","2.1","18.0","2.0","6.7","1.3","5.2","1.3","71147","3281","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50551","2873","10.9","2.5","11.6","2.3","17.5","2.8","16.2","2.8","18.1","3.2","15.6","2.6","5.0","1.5","3.4","1.2","1.0","0.8","0.8","0.5","30835","1991","41309","4019","(X)","(X)","(X)","(X)","30.1","(X)","Ada County, Idaho"
"0500000US16005","29530","1250","11.5","3.2","6.4","2.6","11.5","3.0","15.3","4.0","13.8","3.7","19.2","3.8","10.7","2.2","8.2","2.4","2.1","1.1","1.3","0.9","38396","4462","53211","4541","24.9","(X)","(X)","(X)","(X)","(X)","18621","1569","5.1","3.0","1.7","1.6","7.9","2.4","13.8","4.6","15.8","5.1","24.5","5.3","15.2","3.3","10.8","3.5","3.5","1.9","1.8","1.3","54277","6520","67004","6803","(X)","(X)","19.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65421","5751","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10909","1556","22.6","7.4","15.5","6.7","19.3","6.2","18.4","6.7","10.8","5.0","6.6","3.5","3.4","2.6","3.5","2.6","0.0","1.5","0.0","1.5","21324","4212","28021","3235","(X)","(X)","(X)","(X)","34.0","(X)","Bannock County, Idaho"
"0500000US16019","35003","1217","5.6","2.3","7.6","2.5","11.2","2.8","10.7","2.0","15.5","2.9","22.1","3.7","13.3","2.4","9.3","1.8","2.7","1.1","2.0","0.9","49482","3163","60173","3067","25.0","(X)","(X)","(X)","(X)","(X)","27305","1619","4.6","2.3","4.3","2.2","7.8","2.6","10.0","2.5","19.1","3.7","23.6","4.0","14.6","3.0","10.2","2.3","3.3","1.5","2.6","1.1","53076","4742","66278","4008","(X)","(X)","26.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","61277","1967","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7698","1243","9.9","5.1","19.6","7.9","23.7","8.0","12.5","6.1","8.0","3.7","12.1","7.2","7.4","4.4","6.1","3.5","0.7","1.2","0.0","2.1","23886","3682","36867","5236","(X)","(X)","(X)","(X)","17.8","(X)","Bonneville County, Idaho"
"0500000US16027","61699","1918","8.1","2.1","7.8","1.5","13.5","2.4","11.5","2.1","16.0","2.2","23.3","2.5","9.3","1.4","7.3","1.6","1.3","0.6","1.9","1.0","42732","2722","54090","4110","19.9","(X)","(X)","(X)","(X)","(X)","45835","1844","5.3","1.7","6.0","1.7","9.4","2.2","11.0","2.7","18.6","2.8","25.5","3.2","11.1","1.9","9.3","2.0","1.7","0.8","2.2","1.3","49715","2784","59461","4392","(X)","(X)","20.8","(X)","(X)","(X)","35542","2099","2.4","1.4","3.7","1.3","6.5","2.0","10.4","2.7","16.8","2.9","30.6","4.0","13.2","2.4","11.4","2.4","2.2","1.1","2.8","1.7","54584","2741","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15864","1619","18.4","6.0","16.1","3.9","22.9","6.2","13.9","4.1","9.7","3.8","14.1","4.2","2.4","2.1","1.1","1.2","0.4","0.7","1.0","1.1","21521","2393","35571","10491","(X)","(X)","(X)","(X)","14.1","(X)","Canyon County, Idaho"
"0500000US16055","55456","1801","5.8","1.7","8.3","2.0","10.8","2.3","16.4","2.6","17.3","2.4","19.0","2.7","11.3","2.1","7.2","2.0","1.8","0.9","2.1","1.1","42316","3504","56225","4594","19.4","(X)","(X)","(X)","(X)","(X)","39078","2205","4.6","1.9","4.9","1.9","7.6","2.3","16.5","3.1","16.8","3.0","21.0","3.4","14.7","2.6","8.9","2.4","2.1","1.1","2.9","1.5","49755","4199","64990","6182","(X)","(X)","17.0","(X)","(X)","(X)","30785","2148","1.9","1.1","3.0","1.6","5.9","2.5","14.2","2.9","17.8","3.7","23.0","4.0","16.9","3.1","10.9","2.9","2.6","1.3","3.7","2.0","57274","5386","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16378","2091","12.0","3.6","16.0","4.6","20.0","5.6","17.7","5.0","15.0","4.6","13.2","4.6","3.3","2.2","2.4","2.8","0.1","0.1","0.3","0.5","25737","2203","31977","2513","(X)","(X)","(X)","(X)","24.2","(X)","Kootenai County, Idaho"
"0500000US16083","29602","1469","6.2","2.6","6.9","2.7","11.2","3.2","15.6","3.9","18.9","3.8","22.3","3.6","10.9","2.6","6.5","1.8","0.7","0.6","0.6","0.6","42106","3342","49483","2937","27.4","(X)","(X)","(X)","(X)","(X)","21579","1599","5.5","2.8","5.9","3.3","9.4","3.0","14.0","4.0","18.0","3.9","23.6","4.7","14.5","3.3","7.5","2.2","0.7","0.6","0.8","0.8","48016","4231","53552","3583","(X)","(X)","27.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","52468","4693","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8023","1279","11.6","6.9","10.0","5.2","19.4","7.3","21.2","8.7","19.0","8.5","13.0","5.5","2.0","2.1","3.1","2.4","0.8","1.3","0.0","2.0","27409","5972","35315","4516","(X)","(X)","(X)","(X)","25.9","(X)","Twin Falls County, Idaho"
"0500000US17001","26538","985","5.5","1.8","9.3","2.7","14.6","3.0","14.6","3.3","14.2","3.1","20.7","3.8","9.5","2.4","6.6","2.0","1.8","0.9","3.2","1.4","40626","2977","56544","4599","34.8","(X)","(X)","(X)","(X)","(X)","16438","1323","2.8","1.7","5.2","2.6","8.3","2.9","14.2","3.7","16.8","4.3","24.6","4.6","12.2","3.2","9.1","3.0","2.4","1.3","4.3","1.9","53088","5879","68328","6374","(X)","(X)","33.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60240","5063","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10100","1236","10.2","4.1","16.8","5.2","25.0","6.1","17.0","5.8","11.8","4.8","9.3","4.1","5.1","4.3","2.7","2.3","0.7","1.1","1.4","2.1","24212","2603","35586","5865","(X)","(X)","(X)","(X)","36.3","(X)","Adams County, Illinois"
"0500000US17019","78501","3814","12.3","1.8","5.8","1.3","12.0","1.8","11.4","1.8","12.4","1.9","16.4","1.7","11.8","1.6","10.3","1.4","4.3","1.2","3.5","0.8","45254","2735","63610","3548","24.9","(X)","(X)","(X)","(X)","(X)","40883","2716","3.7","1.5","2.0","1.0","8.1","1.8","7.0","2.0","13.3","2.7","20.4","2.6","16.5","2.6","15.8","2.4","7.4","2.1","5.8","1.5","69580","3963","87819","6100","(X)","(X)","25.2","(X)","(X)","(X)","29807","2222","0.7","0.6","0.7","0.6","3.5","1.7","6.4","2.1","8.8","2.3","22.5","3.2","19.1","3.5","20.2","3.3","10.2","2.8","7.9","2.0","84389","4239","N","N","(X)","(X)","(X)","(X)","(X)","(X)","37618","2935","21.9","3.7","9.8","2.6","18.0","3.4","15.9","3.1","11.3","2.6","11.7","2.7","5.8","1.9","3.8","1.2","0.9","0.7","0.9","0.6","25243","3504","35933","3396","(X)","(X)","(X)","(X)","23.3","(X)","Champaign County, Illinois"
"0500000US17031","1922125","9303","8.6","0.3","5.1","0.3","11.5","0.3","9.8","0.3","13.5","0.4","17.7","0.5","11.8","0.4","12.3","0.3","4.5","0.2","5.1","0.2","51466","465","73017","750","32.2","(X)","(X)","(X)","(X)","(X)","1185270","11674","5.5","0.3","3.3","0.3","9.5","0.4","9.1","0.5","13.1","0.4","18.3","0.6","13.3","0.5","15.0","0.5","6.0","0.3","6.8","0.3","61889","714","85367","1229","(X)","(X)","34.7","(X)","(X)","(X)","792503","10595","1.8","0.2","1.9","0.3","5.9","0.5","7.4","0.5","11.6","0.5","18.6","0.6","15.8","0.8","19.4","0.6","8.2","0.4","9.6","0.5","78643","1386","104461","1661","(X)","(X)","(X)","(X)","(X)","(X)","736855","10522","14.4","0.7","8.4","0.6","15.2","0.6","11.3","0.6","14.0","0.7","16.4","0.7","8.7","0.5","7.2","0.5","2.1","0.2","2.3","0.3","35546","840","51000","992","(X)","(X)","(X)","(X)","26.9","(X)","Cook County, Illinois"
"0500000US17037","37688","1532","6.7","2.2","7.3","2.2","13.5","3.3","10.5","2.8","11.3","2.6","19.5","2.8","12.5","2.3","13.6","2.7","3.7","1.5","1.4","0.8","51518","5915","61549","3369","25.7","(X)","(X)","(X)","(X)","(X)","23036","1580","3.6","2.5","3.0","1.7","7.6","3.5","7.6","2.3","10.4","3.1","23.4","4.4","17.6","3.0","19.3","3.7","5.5","2.3","2.0","1.2","68940","5267","76764","4952","(X)","(X)","25.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75817","6401","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14652","1408","12.6","4.4","15.0","4.9","23.4","6.7","14.9","5.7","13.5","5.5","11.5","4.1","4.1","2.7","4.0","3.3","0.6","1.1","0.4","0.7","24663","3750","35413","5110","(X)","(X)","(X)","(X)","25.9","(X)","DeKalb County, Illinois"
"0500000US17043","333295","3498","3.2","0.5","2.4","0.4","7.2","0.6","8.8","0.8","11.8","1.0","17.9","1.1","14.3","0.9","18.4","0.9","8.2","0.7","8.0","0.6","72471","2166","95731","2474","27.3","(X)","(X)","(X)","(X)","(X)","235629","4227","1.7","0.4","1.3","0.4","4.4","0.6","6.5","1.0","10.2","1.1","16.9","1.2","15.6","1.0","22.5","1.2","10.4","0.9","10.6","0.8","89698","2850","112247","3393","(X)","(X)","27.8","(X)","(X)","(X)","191095","4813","0.8","0.4","0.5","0.3","2.8","0.5","5.3","0.9","8.3","1.2","16.3","1.2","16.1","1.2","24.9","1.3","12.3","1.0","12.8","1.0","99822","2829","124408","3956","(X)","(X)","(X)","(X)","(X)","(X)","97666","4022","7.6","1.5","5.6","1.1","14.2","1.7","14.2","1.7","16.3","2.2","19.9","2.3","10.4","1.7","7.9","1.4","2.2","0.8","1.7","0.5","42798","2632","53527","2286","(X)","(X)","(X)","(X)","24.3","(X)","DuPage County, Illinois"
"0500000US17089","169897","2367","3.7","0.8","3.4","0.8","8.9","1.2","8.8","1.2","13.8","1.5","17.4","2.0","14.3","1.4","16.4","1.3","7.4","0.9","5.8","0.9","65712","2651","84596","2708","29.0","(X)","(X)","(X)","(X)","(X)","129044","2944","2.5","0.7","2.5","0.8","6.6","1.1","8.2","1.4","12.9","1.6","17.3","2.1","14.8","1.6","19.4","1.7","9.1","1.1","6.9","1.2","75107","3881","93608","3324","(X)","(X)","30.4","(X)","(X)","(X)","100889","3495","0.9","0.5","0.7","0.4","4.8","1.1","6.8","1.4","12.4","1.7","16.9","2.1","15.6","1.8","22.5","2.0","10.9","1.4","8.5","1.3","85728","4208","105266","3870","(X)","(X)","(X)","(X)","(X)","(X)","40853","2504","9.7","2.5","6.7","2.0","17.6","2.9","12.1","2.7","15.1","2.9","17.5","3.2","10.4","2.4","6.6","2.1","2.1","1.3","2.2","1.2","37116","2383","51912","3922","(X)","(X)","(X)","(X)","21.8","(X)","Kane County, Illinois"
"0500000US17091","42046","1286","7.6","2.0","6.9","1.8","11.4","2.1","11.3","2.3","15.6","2.8","18.4","2.8","14.4","2.6","10.7","2.1","1.9","1.0","1.7","0.8","44784","3393","57815","2905","30.3","(X)","(X)","(X)","(X)","(X)","29047","1382","4.3","1.7","3.4","1.7","7.3","2.0","10.6","2.7","18.5","2.9","20.5","3.1","18.6","3.7","12.4","2.8","2.3","1.3","2.1","1.2","57432","4682","66230","3934","(X)","(X)","31.4","(X)","(X)","(X)","21139","1664","1.2","0.9","2.0","1.3","3.6","1.4","10.8","3.4","16.2","3.2","20.6","3.5","23.2","4.8","16.3","3.6","3.2","1.8","2.8","1.6","72578","5830","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12999","1431","16.0","6.2","15.0","4.4","21.9","5.1","14.2","4.2","11.4","4.5","11.8","4.5","4.6","3.2","3.4","2.5","0.9","1.0","0.7","0.9","23261","4350","34331","4784","(X)","(X)","(X)","(X)","25.9","(X)","Kankakee County, Illinois"
"0500000US17093","38711","885","2.8","1.3","2.3","1.5","3.7","1.5","7.2","1.8","11.5","3.0","19.6","2.9","18.7","3.2","23.6","3.9","6.7","2.0","3.8","1.4","77987","4774","86883","4834","28.3","(X)","(X)","(X)","(X)","(X)","30489","1404","2.1","1.4","0.7","0.7","2.5","1.4","6.6","2.1","11.3","3.6","16.6","3.6","21.0","3.8","26.6","4.6","7.7","2.4","4.9","1.8","86057","6883","94944","5880","(X)","(X)","30.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95557","6086","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8222","1335","7.2","4.3","7.0","5.5","9.0","5.2","10.8","4.6","11.4","4.9","37.9","10.2","8.4","5.4","5.2","4.5","3.1","2.5","0.0","2.0","51414","3558","52514","5950","(X)","(X)","(X)","(X)","19.8","(X)","Kendall County, Illinois"
"0500000US17097","238063","2808","4.5","0.6","2.3","0.5","7.4","1.0","8.0","0.8","12.3","1.1","15.7","1.2","14.1","1.2","18.1","1.2","8.0","0.8","9.7","0.9","74705","2103","99567","2932","30.5","(X)","(X)","(X)","(X)","(X)","179308","3752","2.7","0.7","2.1","0.6","5.1","0.9","6.5","0.9","10.2","1.2","15.7","1.4","15.3","1.4","20.7","1.5","9.9","1.0","11.8","1.1","86087","2210","112721","3754","(X)","(X)","31.4","(X)","(X)","(X)","143727","3945","0.7","0.4","0.7","0.4","3.9","0.8","4.9","0.8","8.4","1.2","15.2","1.5","16.2","1.5","23.9","1.7","11.8","1.3","14.3","1.3","99997","4008","127604","4452","(X)","(X)","(X)","(X)","(X)","(X)","58755","3189","11.0","1.9","4.6","1.3","15.5","2.4","12.8","2.1","17.5","2.5","16.6","2.2","8.5","1.5","8.2","1.6","2.3","0.8","3.0","1.0","39270","2620","55368","3491","(X)","(X)","(X)","(X)","24.9","(X)","Lake County, Illinois"
"0500000US17099","43515","1290","6.4","1.6","8.3","1.9","11.4","1.8","8.7","2.0","14.9","2.6","21.7","2.7","14.7","2.6","10.8","1.7","1.8","0.8","1.3","0.7","50206","3576","59117","3933","21.8","(X)","(X)","(X)","(X)","(X)","29538","1620","4.3","1.5","4.2","1.7","5.2","1.6","6.4","1.8","16.6","3.1","27.0","3.8","18.3","3.5","14.1","2.4","2.3","1.1","1.6","0.9","62138","2305","68003","3716","(X)","(X)","22.4","(X)","(X)","(X)","22011","1475","1.5","1.1","1.0","0.8","2.9","1.3","5.0","1.6","16.1","3.3","29.1","4.3","21.7","4.0","17.5","3.1","2.8","1.3","2.2","1.3","68794","4666","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13977","1487","14.0","4.2","17.5","4.9","23.8","4.4","13.1","3.9","10.6","3.3","9.8","3.9","6.0","3.9","3.9","2.3","0.7","0.9","0.6","0.7","22555","2451","38470","8756","(X)","(X)","(X)","(X)","20.1","(X)","LaSalle County, Illinois"
"0500000US17111","109064","1520","3.5","0.8","2.4","0.7","7.4","1.4","8.0","1.4","12.4","1.6","20.1","1.8","16.9","1.8","17.6","1.6","7.5","1.2","4.0","0.7","68867","2449","81846","2059","26.6","(X)","(X)","(X)","(X)","(X)","82109","2536","2.2","0.9","1.7","0.7","5.3","1.4","6.5","1.5","11.5","1.9","19.6","1.9","18.7","2.1","20.6","1.9","9.2","1.6","4.7","0.9","79221","3595","90245","2429","(X)","(X)","27.0","(X)","(X)","(X)","66953","2698","0.7","0.5","0.6","0.4","2.8","1.0","4.5","1.4","10.8","1.9","19.6","2.3","20.9","2.2","24.3","2.3","10.2","1.7","5.6","1.1","88363","2852","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26955","2238","8.9","2.7","5.8","2.0","16.2","3.8","12.9","3.3","14.0","3.3","20.9","3.5","10.0","2.8","7.4","2.6","2.4","1.8","1.5","1.0","40618","4636","52648","5257","(X)","(X)","(X)","(X)","23.8","(X)","McHenry County, Illinois"
"0500000US17113","61576","2058","7.0","1.7","4.7","1.3","8.9","1.6","10.6","1.9","10.9","1.6","19.2","2.0","13.3","2.2","15.0","1.8","6.2","1.4","4.3","1.2","59588","4343","77406","4791","24.4","(X)","(X)","(X)","(X)","(X)","38885","1635","1.4","0.8","1.4","1.0","5.4","1.8","8.0","2.3","8.4","2.0","21.2","2.7","17.8","3.1","21.4","2.8","9.4","2.1","5.6","1.6","81677","3495","96376","5994","(X)","(X)","24.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90666","3507","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22691","1604","16.5","3.9","11.4","3.6","16.1","2.9","13.8","3.6","15.1","3.2","15.9","3.7","5.3","2.0","3.5","1.7","0.4","0.4","2.0","1.7","27948","3807","43338","6690","(X)","(X)","(X)","(X)","23.3","(X)","McLean County, Illinois"
"0500000US17115","45624","1351","8.4","1.9","7.8","2.1","14.8","2.4","12.6","2.2","15.9","2.4","16.6","2.2","12.9","2.0","7.7","1.3","1.4","0.6","1.9","0.7","40919","2829","53597","3419","27.5","(X)","(X)","(X)","(X)","(X)","28024","1847","5.4","2.2","3.5","1.6","11.6","2.8","12.1","3.3","14.8","2.5","19.8","3.0","16.2","3.0","11.4","1.9","2.1","1.0","3.0","1.1","52578","5524","64738","4193","(X)","(X)","27.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65938","4153","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17600","1610","14.8","4.0","15.0","4.6","20.3","4.3","13.6","3.5","17.3","4.4","9.8","3.0","7.2","3.3","1.5","1.1","0.3","0.4","0.3","0.5","24922","2678","34502","5168","(X)","(X)","(X)","(X)","24.7","(X)","Macon County, Illinois"
"0500000US17119","106643","2079","7.0","1.4","5.7","0.9","11.8","1.5","10.1","1.5","13.4","1.7","20.6","2.0","12.5","1.4","12.3","1.5","4.2","0.9","2.4","0.8","51901","2012","64504","2924","26.9","(X)","(X)","(X)","(X)","(X)","70771","2669","4.7","1.2","3.5","1.1","7.5","1.4","7.6","1.3","11.9","2.1","24.2","2.7","15.1","1.8","15.8","2.1","6.0","1.4","3.5","1.3","64212","2825","77376","4094","(X)","(X)","26.8","(X)","(X)","(X)","52889","2632","1.4","0.7","0.9","0.5","4.6","1.3","6.6","1.4","10.8","2.1","27.0","3.0","17.5","2.2","18.7","2.6","7.9","1.8","4.7","1.7","73648","2980","N","N","(X)","(X)","(X)","(X)","(X)","(X)","35872","2277","12.3","3.1","10.7","2.4","21.5","3.4","15.2","3.5","16.0","3.0","12.9","2.9","6.5","2.3","4.1","2.0","0.6","0.9","0.2","0.3","28383","3462","37032","2845","(X)","(X)","(X)","(X)","25.5","(X)","Madison County, Illinois"
